ID,Pred
2022_1166_1400,0.3273575988035156
2022_1166_1403,0.31539507084723717
2022_1166_1411,0.8781177403277707
2022_1166_1412,0.4131802451990918
2022_1166_1417,0.308367798276955
2022_1166_1425,0.3805271898636388
2022_1166_1436,0.4803302066139815
2022_1166_1437,0.31155530749330856
2022_1166_1439,0.3631913578300362
2022_1166_1458,0.36674847960622925
2022_1166_1460,0.7730147452962601
2022_1166_1461,0.5115577839840925
2022_1166_1463,0.726893125723835
2022_1168_1172,0.18114223143710192
2022_1168_1174,0.45168442329578085
2022_1168_1181,0.10516096022579406
2022_1168_1209,0.3908328787986052
2022_1168_1211,0.10043086939998615
2022_1168_1222,0.10609734115008615
2022_1168_1228,0.11926586150936166
2022_1168_1231,0.15362123533866043
2022_1168_1234,0.11657661860173739
2022_1168_1235,0.17226807972544234
2022_1168_1240,0.405679756074495
2022_1168_1242,0.1073236161832012
2022_1168_1246,0.10370680035117869
2022_1168_1255,0.4357847042818418
2022_1168_1260,0.1347391568759451
2022_1168_1261,0.12137910450906887
2022_1168_1266,0.1704814774520933
2022_1168_1272,0.13118002370927437
2022_1168_1274,0.19129421563063637
2022_1168_1276,0.13329673705270978
2022_1168_1277,0.1507145763233842
2022_1168_1286,0.40824987007485736
2022_1168_1293,0.15654874221091994
2022_1168_1308,0.24855153891663948
2022_1168_1313,0.5466127418473083
2022_1168_1314,0.1370316378272073
2022_1168_1323,0.16906276621661123
2022_1168_1326,0.1298264268735221
2022_1168_1344,0.1550237937235527
2022_1168_1345,0.11097898119682821
2022_1168_1350,0.2525151354932269
2022_1168_1353,0.2111936966097112
2022_1168_1355,0.21606632115895996
2022_1168_1361,0.1353394017395294
2022_1168_1362,0.12847338724322638
2022_1168_1371,0.14450755843461122
2022_1168_1388,0.12547745576971114
2022_1168_1389,0.412024785244125
2022_1168_1394,0.7731193829514991
2022_1168_1395,0.17244698124614086
2022_1168_1397,0.11408754926197964
2022_1168_1400,0.11988554496723064
2022_1168_1403,0.11421722220757265
2022_1168_1411,0.6684917625077001
2022_1168_1412,0.1646281639004529
2022_1168_1417,0.11094595176505083
2022_1168_1425,0.14670707874325858
2022_1168_1436,0.2055315744470714
2022_1168_1437,0.1124244817886973
2022_1168_1439,0.13765639342556982
2022_1168_1458,0.13948845503613116
2022_1168_1460,0.48801711749312454
2022_1168_1461,0.22668687176254862
2022_1168_1463,0.42691783855795234
2022_1172_1174,0.78830869593926
2022_1172_1181,0.34693848633845414
2022_1172_1209,0.7436096779381941
2022_1172_1211,0.33540961138528785
2022_1172_1222,0.34918762415608157
2022_1172_1228,0.3797115363631912
2022_1172_1231,0.45069846340105524
2022_1172_1234,0.3736410699800071
2022_1172_1235,0.48475233540204576
2022_1172_1240,0.7552429976174848
2022_1172_1242,0.3521167963608097
2022_1172_1246,0.34342413720115134
2022_1172_1255,0.7773587644805836
2022_1172_1260,0.41312481950923113
2022_1172_1261,0.3844252839960408
2022_1172_1266,0.48161057526541806
2022_1172_1272,0.40565969450196465
2022_1172_1274,0.5167450750132483
2022_1172_1276,0.4101147519183901
2022_1172_1277,0.44512700581101067
2022_1172_1286,0.7572061547832643
2022_1172_1293,0.45623557842916973
2022_1172_1308,0.5992342482923712
2022_1172_1313,0.8449620568656032
2022_1172_1314,0.4178663768557392
2022_1172_1323,0.47909810727213986
2022_1172_1326,0.4027868843172515
2022_1172_1344,0.45336048951875946
2022_1172_1345,0.3607403733125205
2022_1172_1350,0.6042929721754273
2022_1172_1353,0.5475763300186847
2022_1172_1355,0.5547517863667447
2022_1172_1361,0.4143713203678691
2022_1172_1362,0.39989641541715476
2022_1172_1371,0.4329764368790241
2022_1172_1388,0.3934283062355571
2022_1172_1389,0.7600633040594976
2022_1172_1394,0.9390398420971666
2022_1172_1395,0.48506558117839405
2022_1172_1397,0.3679493804233015
2022_1172_1400,0.38109889789245555
2022_1172_1403,0.3682476567804825
2022_1172_1411,0.9011438651739002
2022_1172_1412,0.4711421900299969
2022_1172_1417,0.36066316631188217
2022_1172_1425,0.43732217282109853
2022_1172_1436,0.53905883669584
2022_1172_1437,0.36410666117777907
2022_1172_1439,0.4191496250496141
2022_1172_1458,0.4228908517652914
2022_1172_1460,0.8116377550608133
2022_1172_1461,0.5699172369590029
2022_1172_1463,0.7710395480218629
2022_1174_1181,0.12484974993702776
2022_1174_1209,0.43783692694345544
2022_1174_1211,0.11935218545939255
2022_1174_1222,0.1259367718835199
2022_1174_1228,0.14117880701839552
2022_1174_1231,0.1805523496728565
2022_1174_1234,0.13807292450299097
2022_1174_1235,0.2016891652512448
2022_1174_1240,0.45314114480501966
2022_1174_1242,0.1273596810337964
2022_1174_1246,0.1231608063521358
2022_1174_1255,0.4839004599664553
2022_1174_1260,0.15898186009639229
2022_1174_1261,0.14361700688780654
2022_1174_1266,0.19967104015870313
2022_1174_1272,0.15489699390526995
2022_1174_1274,0.2230889353496645
2022_1174_1276,0.15732710386723706
2022_1174_1277,0.17724283752268508
2022_1174_1286,0.4557813495520328
2022_1174_1293,0.183881573605905
2022_1174_1308,0.2864915483440469
2022_1174_1313,0.5940807741244672
2022_1174_1314,0.16160977209464128
2022_1174_1323,0.19806741992979854
2022_1174_1326,0.15334186350413986
2022_1174_1344,0.18214787296298676
2022_1174_1345,0.13159685965520942
2022_1174_1350,0.2908260103269325
2022_1174_1353,0.24529267542278368
2022_1174_1355,0.25070198499408575
2022_1174_1361,0.15967017363258487
2022_1174_1362,0.15178649722860257
2022_1174_1371,0.1701621817697987
2022_1174_1388,0.1483394489879649
2022_1174_1389,0.4596543746531804
2022_1174_1394,0.805319081409571
2022_1174_1395,0.20189116837128987
2022_1174_1397,0.1351951193135266
2022_1174_1400,0.14189400296488627
2022_1174_1403,0.1353451180857767
2022_1174_1411,0.7099700455347674
2022_1174_1412,0.19304876640876373
2022_1174_1417,0.13155860200884892
2022_1174_1425,0.17267337029890334
2022_1174_1436,0.23899334080116494
2022_1174_1437,0.13327065075468414
2022_1174_1439,0.16232550645948965
2022_1174_1458,0.16442328713611035
2022_1174_1460,0.5364170106860476
2022_1174_1461,0.26245504201017034
2022_1174_1463,0.47487858036316216
2022_1181_1209,0.8451868903779354
2022_1181_1211,0.4871791733774239
2022_1181_1222,0.5024779370324481
2022_1181_1228,0.5353785438071047
2022_1181_1231,0.6069894181706285
2022_1181_1234,0.528941585127581
2022_1181_1235,0.6391125098887331
2022_1181_1240,0.853121654612465
2022_1181_1242,0.5056938357611416
2022_1181_1246,0.4961130356524465
2022_1181_1255,0.8679397618746115
2022_1181_1260,0.5699044824368129
2022_1181_1261,0.5403413595611352
2022_1181_1266,0.6362056084991533
2022_1181_1272,0.5623208274316054
2022_1181_1274,0.6680833806895691
2022_1181_1276,0.566855447823882
2022_1181_1277,0.6016019151645093
2022_1181_1286,0.8544510395770929
2022_1181_1293,0.6123062943922127
2022_1181_1308,0.7378452873287341
2022_1181_1313,0.9111813812336799
2022_1181_1314,0.5746834207131918
2022_1181_1323,0.6338728054787787
2022_1181_1326,0.5593827625085346
2022_1181_1344,0.6095501939139227
2022_1181_1345,0.5150883367010829
2022_1181_1350,0.7419079477544183
2022_1181_1353,0.6949589967246289
2022_1181_1355,0.7010730183820919
2022_1181_1361,0.5711636473812173
2022_1181_1362,0.5564155259176656
2022_1181_1371,0.589719586581729
2022_1181_1388,0.5497349302427107
2022_1181_1389,0.8563808807311684
2022_1181_1394,0.9666623297679844
2022_1181_1395,0.6394017205915692
2022_1181_1397,0.5228589859718492
2022_1181_1400,0.5368424199657347
2022_1181_1403,0.5231788931175383
2022_1181_1411,0.9449309053688179
2022_1181_1412,0.6264376143006309
2022_1181_1417,0.5150047087525718
2022_1181_1425,0.5939905024396208
2022_1181_1436,0.6876333584317912
2022_1181_1437,0.5187261982214935
2022_1181_1439,0.575971766385664
2022_1181_1458,0.5797157274193513
2022_1181_1460,0.890241572698292
2022_1181_1461,0.7138256138941869
2022_1181_1463,0.8637408524048861
2022_1209_1211,0.1482196216043678
2022_1209_1222,0.1561144830087407
2022_1209_1228,0.1742806501508273
2022_1209_1231,0.22051559787872885
2022_1209_1234,0.17059119013310245
2022_1209_1235,0.24493244114596707
2022_1209_1240,0.5154846535987809
2022_1209_1242,0.1578167948179307
2022_1209_1246,0.15278960258785612
2022_1209_1255,0.5462486905451258
2022_1209_1260,0.19530865730524508
2022_1209_1261,0.17717259284087605
2022_1209_1266,0.24261311902127283
2022_1209_1272,0.1905018360069897
2022_1209_1274,0.26937224464592535
2022_1209_1276,0.1933627273417734
2022_1209_1277,0.21666724610170573
2022_1209_1286,0.5181439317303724
2022_1209_1293,0.22437993520150162
2022_1209_1308,0.3401693254420748
2022_1209_1313,0.6526723365383786
2022_1209_1314,0.19839538797991138
2022_1209_1323,0.24076837054047376
2022_1209_1326,0.18866904499096443
2022_1209_1344,0.22236843996997777
2022_1209_1345,0.1628781326912688
2022_1209_1350,0.3449233112279574
2022_1209_1353,0.294436705290738
2022_1209_1355,0.30049825160844396
2022_1209_1361,0.1961175724892665
2022_1209_1362,0.1868344238403726
2022_1209_1371,0.20841057835931956
2022_1209_1388,0.18276294070022248
2022_1209_1389,0.5220385545486805
2022_1209_1394,0.8415521113300171
2022_1209_1395,0.2451644540000802
2022_1209_1397,0.1671670681764123
2022_1209_1400,0.1751293412092987
2022_1209_1403,0.16734567554033658
2022_1209_1411,0.7586301701305462
2022_1209_1412,0.23498479543220502
2022_1209_1417,0.16283248620484797
2022_1209_1425,0.2113424670937208
2022_1209_1436,0.2873558401782218
2022_1209_1437,0.16487425376701753
2022_1209_1439,0.19923532251818563
2022_1209_1458,0.20169524848885326
2022_1209_1460,0.597695449604711
2022_1209_1461,0.31360872210879664
2022_1209_1463,0.53727450390776
2022_1211_1222,0.5152968197684317
2022_1211_1228,0.5481120792876438
2022_1211_1231,0.6191564605514741
2022_1211_1234,0.5417005189828017
2022_1211_1235,0.6508570993995719
2022_1211_1240,0.8594334131136119
2022_1211_1242,0.5185092576884659
2022_1211_1246,0.5089356434582528
2022_1211_1255,0.8737090105447115
2022_1211_1260,0.5824298037207611
2022_1211_1261,0.5530524292702891
2022_1211_1266,0.6479926951850178
2022_1211_1272,0.5749022650444936
2022_1211_1274,0.6793581629760849
2022_1211_1276,0.5794040322735899
2022_1211_1277,0.6138296344929061
2022_1211_1286,0.860714997709996
2022_1211_1293,0.6244105859293902
2022_1211_1308,0.7476454602293526
2022_1211_1313,0.915246022605668
2022_1211_1314,0.5871703836394262
2022_1211_1323,0.6456933828916894
2022_1211_1326,0.5719843719111503
2022_1211_1344,0.6216873691789194
2022_1211_1345,0.5278875844586637
2022_1211_1350,0.7516073736885133
2022_1211_1353,0.7057229758129365
2022_1211_1355,0.7117107495361307
2022_1211_1361,0.5836790865646879
2022_1211_1362,0.5690366175292081
2022_1211_1371,0.602070773611783
2022_1211_1388,0.5623966098244787
2022_1211_1389,0.862575142658656
2022_1211_1394,0.9682763722031749
2022_1211_1395,0.6511420356342471
2022_1211_1397,0.5356380346673487
2022_1211_1400,0.5495695897346897
2022_1211_1403,0.5359569780142851
2022_1211_1411,0.9475399760591664
2022_1211_1412,0.6383612871011222
2022_1211_1417,0.5278041403216489
2022_1211_1425,0.6062989528148168
2022_1211_1436,0.6985437063612915
2022_1211_1437,0.5315167579821722
2022_1211_1439,0.58844799224046
2022_1211_1458,0.592159796844026
2022_1211_1460,0.8951542259298475
2022_1211_1461,0.7241880649171994
2022_1211_1463,0.8696659911279064
2022_1222_1228,0.5329121515572256
2022_1222_1231,0.6046224317749965
2022_1222_1234,0.5264712453892486
2022_1222_1235,0.6368232347575895
2022_1222_1240,0.8518753016203693
2022_1222_1242,0.5032160839499028
2022_1222_1246,0.4936353475471225
2022_1222_1255,0.8667995173405391
2022_1222_1260,0.5674732996577386
2022_1222_1261,0.5378785721006137
2022_1222_1266,0.6339084561086911
2022_1222_1272,0.5598798823656621
2022_1222_1274,0.665881806072526
2022_1222_1276,0.5644202027746009
2022_1222_1277,0.599223905392265
2022_1222_1286,0.853214026313061
2022_1222_1293,0.6099507527628013
2022_1222_1308,0.735923534084328
2022_1222_1313,0.9103759433545384
2022_1222_1314,0.5722589765395023
2022_1222_1323,0.6315694531907962
2022_1222_1326,0.5569383423120332
2022_1222_1344,0.6071886494982898
2022_1222_1345,0.5126122895753237
2022_1222_1350,0.7400054820775223
2022_1222_1353,0.6928537304057072
2022_1222_1355,0.6989916719133401
2022_1222_1361,0.5687341960828468
2022_1222_1362,0.5539677700668135
2022_1222_1371,0.5873193042831665
2022_1222_1388,0.5472803041978525
2022_1222_1389,0.8551574887639342
2022_1222_1394,0.9663414272633377
2022_1222_1395,0.6371132383767585
2022_1222_1397,0.5203856714842539
2022_1222_1400,0.5343770401930275
2022_1222_1403,0.5207057167977016
2022_1222_1411,0.9444128489181175
2022_1222_1412,0.6241152241603005
2022_1222_1417,0.5125286387317353
2022_1222_1425,0.5915979025371902
2022_1222_1436,0.6855004135560447
2022_1222_1437,0.5162512812934407
2022_1222_1439,0.5735492165062468
2022_1222_1458,0.5772988695680581
2022_1222_1460,0.8892693215879122
2022_1222_1461,0.7117965584892936
2022_1222_1463,0.8625700938857574
2022_1228_1231,0.5727117661916439
2022_1228_1234,0.49353656726025313
2022_1228_1235,0.6058171214149775
2022_1228_1240,0.8344564748966607
2022_1228_1242,0.47029135182208603
2022_1228_1246,0.46075607624552195
2022_1228_1255,0.8508283925273186
2022_1228_1260,0.5348708959879288
2022_1228_1261,0.5049913083719123
2022_1228_1266,0.6028087029282639
2022_1228_1272,0.5271820072497279
2022_1228_1274,0.6359382876554455
2022_1228_1276,0.5317775490865766
2022_1228_1277,0.5671894263250848
2022_1228_1286,0.8359223059628256
2022_1228_1293,0.5781701006676567
2022_1228_1308,0.7095188269901304
2022_1228_1313,0.8990210724775309
2022_1228_1314,0.5397247158908721
2022_1228_1323,0.6003962566588513
2022_1228_1326,0.5242076455922604
2022_1228_1344,0.5753396312126425
2022_1228_1345,0.47966637412283997
2022_1228_1350,0.7138502232801897
2022_1228_1353,0.6641081053295879
2022_1228_1355,0.6705473432102482
2022_1228_1361,0.53614914740926
2022_1228_1362,0.52120628238964
2022_1228_1371,0.5550398593910606
2022_1228_1388,0.5144581435781064
2022_1228_1389,0.8380512567300525
2022_1228_1394,0.9617793893182456
2022_1228_1395,0.6061165702626733
2022_1228_1397,0.4874398094362244
2022_1228_1400,0.5014715462605861
2022_1228_1403,0.48776019888746025
2022_1228_1411,0.9370721874572874
2022_1228_1412,0.5927180460033094
2022_1228_1417,0.47958280937381303
2022_1228_1425,0.5594020626933778
2022_1228_1436,0.6564078766737473
2022_1228_1437,0.483303405926252
2022_1228_1439,0.5410343844964587
2022_1228_1458,0.5448430517324968
2022_1228_1460,0.8756057481381835
2022_1228_1461,0.6840152511705299
2022_1228_1463,0.8461818400689156
2022_1231_1234,0.4209733612294588
2022_1231_1235,0.5341565788748694
2022_1231_1240,0.7899497712267578
2022_1231_1242,0.3984569859380442
2022_1231_1246,0.3893077495046451
2022_1231_1255,0.8097196131073899
2022_1231_1260,0.4617714120415541
2022_1231_1261,0.4321810892861335
2022_1231_1266,0.5310246232195468
2022_1231_1272,0.4541074235255308
2022_1231_1274,0.5658292285674322
2022_1231_1276,0.45868392322372037
2022_1231_1277,0.4943675928112291
2022_1231_1286,0.7917113246740239
2022_1231_1293,0.505585320087155
2022_1231_1308,0.6456847915602167
2022_1231_1313,0.8691507695926035
2022_1231_1314,0.4666273687453289
2022_1231_1323,0.5285171915369749
2022_1231_1326,0.45115195417799764
2022_1231_1344,0.5026867379770421
2022_1231_1345,0.40750164126636196
2022_1231_1350,0.6504991604655563
2022_1231_1353,0.5959773741269946
2022_1231_1355,0.6029418204227414
2022_1231_1361,0.46304888216298884
2022_1231_1362,0.44817487026146735
2022_1231_1371,0.48204059612214095
2022_1231_1388,0.4415003804522697
2022_1231_1389,0.7942727447607019
2022_1231_1394,0.949429190321418
2022_1231_1395,0.534468633714141
2022_1231_1397,0.41503841626169513
2022_1231_1400,0.42872927688156093
2022_1231_1403,0.41534978019693175
2022_1231_1411,0.9174238231346632
2022_1231_1412,0.520560736820838
2022_1231_1417,0.40742080467969816
2022_1231_1425,0.4864563035213719
2022_1231_1436,0.5876849676402944
2022_1231_1437,0.41102372267958176
2022_1231_1439,0.46793999106617684
2022_1231_1458,0.47176300571162777
2022_1231_1460,0.8400414076093511
2022_1231_1461,0.617597329094245
2022_1231_1463,0.8040874105882373
2022_1234_1235,0.6119742198609538
2022_1234_1240,0.8379972636156799
2022_1234_1242,0.476736917845646
2022_1234_1246,0.4671862172357959
2022_1234_1255,0.854080239177019
2022_1234_1260,0.5412970988015028
2022_1234_1261,0.5114532643181877
2022_1234_1266,0.6089824626588333
2022_1234_1272,0.5336218132252113
2022_1234_1274,0.6419030016948639
2022_1234_1276,0.538209591216527
2022_1234_1277,0.5735251398969028
2022_1234_1286,0.8394377749094434
2022_1234_1293,0.5844628361156774
2022_1234_1308,0.7148186218678256
2022_1234_1313,0.9013441656009705
2022_1234_1314,0.5461407617589219
2022_1234_1323,0.6065830416880985
2022_1234_1326,0.5306518957768495
2022_1234_1344,0.5816440379855063
2022_1234_1345,0.48612251264605866
2022_1234_1350,0.719102278575026
2022_1234_1353,0.6698508945877151
2022_1234_1355,0.6762337123026271
2022_1234_1361,0.5425727932020188
2022_1234_1362,0.5276545543798048
2022_1234_1371,0.5614158993484794
2022_1234_1388,0.5209137599978312
2022_1234_1389,0.8415297588648136
2022_1234_1394,0.9627185549202072
2022_1234_1395,0.6122719848973606
2022_1234_1397,0.4939012629274078
2022_1234_1400,0.5079346783069455
2022_1234_1403,0.4942218043296844
2022_1234_1411,0.9385796932952182
2022_1234_1412,0.5989442997661257
2022_1234_1417,0.48603887376558846
2022_1234_1425,0.565764497785388
2022_1234_1436,0.6622153558341082
2022_1234_1437,0.48976242059815295
2022_1234_1439,0.5474474817573821
2022_1234_1458,0.5512470718274007
2022_1234_1460,0.8783946627283458
2022_1234_1461,0.6895767770504415
2022_1234_1463,0.8495170634898374
2022_1235_1240,0.7663443609377981
2022_1235_1242,0.3661572649096484
2022_1235_1246,0.3573091497023774
2022_1235_1255,0.787738950783609
2022_1235_1260,0.42799093627671336
2022_1235_1261,0.398960722557448
2022_1235_1266,0.49685470965181217
2022_1235_1272,0.4204496336166863
2022_1235_1274,0.5319600964813928
2022_1235_1276,0.4249509833246395
2022_1235_1277,0.46024160691707927
2022_1235_1286,0.7682457993786996
2022_1235_1293,0.4714069192838683
2022_1235_1308,0.6137931928838034
2022_1235_1313,0.8527872655670233
2022_1235_1314,0.43277729467369613
2022_1235_1323,0.49433855203548777
2022_1235_1326,0.4175456671686649
2022_1235_1344,0.4685186004389859
2022_1235_1345,0.3749257125747808
2022_1235_1350,0.6187850548862116
2022_1235_1353,0.5626422224696258
2022_1235_1355,0.5697664739950172
2022_1235_1361,0.4292494844459914
2022_1235_1362,0.41462281714714105
2022_1235_1371,0.44801158015724274
2022_1235_1388,0.4080784898438763
2022_1235_1389,0.7710123232824736
2022_1235_1394,0.9424401409068901
2022_1235_1395,0.500313528849629
2022_1235_1397,0.3822486907899913
2022_1235_1400,0.39558938934167803
2022_1235_1403,0.38255154290391646
2022_1235_1411,0.9064473758402275
2022_1235_1412,0.48636585525474807
2022_1235_1417,0.3748472498155423
2022_1235_1425,0.45238782493038115
2022_1235_1436,0.5541774360101271
2022_1235_1437,0.37834602803883793
2022_1235_1439,0.4340721894063493
2022_1235_1458,0.43784620849329775
2022_1235_1460,0.8207881994577522
2022_1235_1461,0.5848032726561572
2022_1235_1463,0.781631592678778
2022_1240_1242,0.14975535829040798
2022_1240_1246,0.1449407654187573
2022_1240_1255,0.5308524320310446
2022_1240_1260,0.18575450466697999
2022_1240_1261,0.1683200489314452
2022_1240_1266,0.2314103827839158
2022_1240_1272,0.18112989604407134
2022_1240_1274,0.2573537477584241
2022_1240_1276,0.18388201370982138
2022_1240_1277,0.2063361794597991
2022_1240_1286,0.5026622859537583
2022_1240_1293,0.21378147911027987
2022_1240_1308,0.3264032401952588
2022_1240_1313,0.6384973720115258
2022_1240_1314,0.18872565163634025
2022_1240_1323,0.2296249906602822
2022_1240_1326,0.1793672922686889
2022_1240_1344,0.2118390458561087
2022_1240_1345,0.15460561976105014
2022_1240_1350,0.33106136718953266
2022_1240_1353,0.2817311307126534
2022_1240_1355,0.28763774231664374
2022_1240_1361,0.18653302191760918
2022_1240_1362,0.1776033216008275
2022_1240_1371,0.19837350407068213
2022_1240_1388,0.17369003400901087
2022_1240_1389,0.5065628754336623
2022_1240_1394,0.8331145937530566
2022_1240_1395,0.23388028827736743
2022_1240_1397,0.15871802310050015
2022_1240_1400,0.16635824878012434
2022_1240_1403,0.15888932543566642
2022_1240_1411,0.7471039343392396
2022_1240_1412,0.2240301090469194
2022_1240_1417,0.1545618635896105
2022_1240_1425,0.20120008188922242
2022_1240_1436,0.27483679800564786
2022_1240_1437,0.15651931441634642
2022_1240_1439,0.1895343275698947
2022_1240_1458,0.19190318139219306
2022_1240_1460,0.5827113075248028
2022_1240_1461,0.3004281031870782
2022_1240_1463,0.5218402895350353
2022_1242_1246,0.49042004745867035
2022_1242_1255,0.8653071833754343
2022_1242_1260,0.5643130388653773
2022_1242_1261,0.5346793863007124
2022_1242_1266,0.6309178965216068
2022_1242_1272,0.5567074805240803
2022_1242_1274,0.6630135860125937
2022_1242_1276,0.5612548816528371
2022_1242_1277,0.5961305267214385
2022_1242_1286,0.8515955443848391
2022_1242_1293,0.606885852309368
2022_1242_1308,0.7334158667858123
2022_1242_1313,0.9093207510497316
2022_1242_1314,0.5691071315668107
2022_1242_1323,0.6285709820411103
2022_1242_1326,0.5537616368505459
2022_1242_1344,0.6041161319115246
2022_1242_1345,0.5093977298786851
2022_1242_1350,0.7375227518652343
2022_1242_1353,0.6901092948464519
2022_1242_1355,0.6962780388328779
2022_1242_1361,0.5655760953060779
2022_1242_1362,0.5507869449257015
2022_1242_1371,0.5841977996286144
2022_1242_1388,0.5440910372143302
2022_1242_1389,0.8535567577224498
2022_1242_1394,0.9659204806820769
2022_1242_1395,0.6341337485426067
2022_1242_1397,0.5171740908914809
2022_1242_1400,0.5311747423777738
2022_1242_1403,0.5174942922041287
2022_1242_1411,0.9437336237641035
2022_1242_1412,0.6210924832395346
2022_1242_1417,0.509314055436049
2022_1242_1425,0.5884860853276807
2022_1242_1436,0.6827203619970544
2022_1242_1437,0.5130379225606538
2022_1242_1439,0.5703997415979059
2022_1242_1458,0.5741565262603107
2022_1242_1460,0.8879962026299355
2022_1242_1461,0.7091503297142646
2022_1242_1463,0.8610379714584173
2022_1246_1255,0.86971172621582
2022_1246_1260,0.5737113338166057
2022_1246_1261,0.5442006016452299
2022_1246_1266,0.639796526213476
2022_1246_1272,0.5661437027862211
2022_1246_1274,0.6715221012511049
2022_1246_1276,0.5706689559890575
2022_1246_1277,0.6053225036525028
2022_1246_1286,0.8563740435416082
2022_1246_1293,0.615990726006179
2022_1246_1308,0.7408416240770486
2022_1246_1313,0.9124316746507074
2022_1246_1314,0.5784792588132277
2022_1246_1323,0.6374736285899593
2022_1246_1326,0.5632113667018691
2022_1246_1344,0.6132442738545337
2022_1246_1345,0.5189708519728756
2022_1246_1350,0.7448739055544881
2022_1246_1353,0.6982450428715156
2022_1246_1355,0.7043212236666019
2022_1246_1361,0.5749676656313101
2022_1246_1362,0.5602496441638405
2022_1246_1371,0.5934761578900801
2022_1246_1388,0.5535804636478836
2022_1246_1389,0.8582826163985126
2022_1246_1394,0.9671597701588811
2022_1246_1395,0.6429787941935559
2022_1246_1397,0.5267364492841299
2022_1246_1400,0.5407060683498498
2022_1246_1403,0.5270561082467172
2022_1246_1411,0.945734403184535
2022_1246_1412,0.6300688860458927
2022_1246_1417,0.5188872681903035
2022_1246_1425,0.597734643449391
2022_1246_1436,0.6909632275193
2022_1246_1437,0.5226065819321184
2022_1246_1439,0.5797645143239724
2022_1246_1458,0.5834992034101069
2022_1246_1460,0.8917516158453161
2022_1246_1461,0.7169911855799658
2022_1246_1463,0.8655604302409813
2022_1255_1260,0.16778567996169994
2022_1255_1261,0.15172347556852278
2022_1255_1266,0.2101650106506593
2022_1255_1272,0.16351858998834487
2022_1255_1274,0.2344531181819184
2022_1255_1276,0.16605738252464444
2022_1255_1277,0.18683323711279032
2022_1255_1286,0.47180062333107414
2022_1255_1293,0.19374659794978974
2022_1255_1308,0.2998389928748459
2022_1255_1313,0.6095168254049672
2022_1255_1314,0.17052960862628894
2022_1255_1323,0.20849906651776534
2022_1255_1326,0.16189348251635916
2022_1255_1344,0.19194176147661124
2022_1255_1345,0.13913508168699804
2022_1255_1350,0.30428927347224377
2022_1255_1353,0.2574131664464104
2022_1255_1355,0.2629966200389576
2022_1255_1361,0.1685044728433111
2022_1255_1362,0.16026779551211848
2022_1255_1371,0.17945301974345018
2022_1255_1388,0.15666371285979633
2022_1255_1389,0.475690789202801
2022_1255_1394,0.8152207758072842
2022_1255_1395,0.21247084398975566
2022_1255_1397,0.14290554029335023
2022_1255_1400,0.14992024228371886
2022_1255_1403,0.1430626785812513
2022_1255_1411,0.7230535537620277
2022_1255_1412,0.20328309723045515
2022_1255_1417,0.139094983559659
2022_1255_1425,0.18207123604241532
2022_1255_1436,0.2509060483468758
2022_1255_1437,0.14088919665003036
2022_1255_1439,0.17127677662840232
2022_1255_1458,0.17346628213765367
2022_1255_1460,0.5523937117818397
2022_1255_1461,0.2751144315430795
2022_1255_1463,0.490963535870695
2022_1260_1261,0.47009958657385825
2022_1260_1266,0.5689262087667584
2022_1260_1272,0.4922818393117692
2022_1260_1274,0.6030207765825286
2022_1260_1276,0.49689287194634907
2022_1260_1277,0.5326242702994347
2022_1260_1286,0.8158507983773183
2022_1260_1293,0.5437765106434921
2022_1260_1308,0.6799055621319673
2022_1260_1313,0.8856121455214778
2022_1260_1314,0.5048808554952944
2022_1260_1323,0.5664559768307226
2022_1260_1326,0.48930061340607844
2022_1260_1344,0.5408985142000456
2022_1260_1345,0.4449515978691116
2022_1260_1350,0.6844821635855474
2022_1260_1353,0.6322647934167509
2022_1260_1355,0.6389826351155566
2022_1260_1361,0.5012847202857689
2022_1260_1362,0.4862948385366565
2022_1260_1371,0.5203249926295341
2022_1260_1388,0.47954598954486943
2022_1260_1389,0.8181835369454311
2022_1260_1394,0.9562990047736725
2022_1260_1395,0.5723160530520808
2022_1260_1397,0.4526518556262989
2022_1260_1400,0.4665937844563743
2022_1260_1403,0.45296958668559145
2022_1260_1411,0.9283131407795538
2022_1260_1412,0.5586050596931913
2022_1260_1417,0.4448689102425946
2022_1260_1425,0.5247361116262119
2022_1260_1436,0.6242475991872715
2022_1260_1437,0.4485523175469108
2022_1260_1439,0.5061989600580237
2022_1260_1458,0.5100349138680254
2022_1260_1460,0.8595731879090099
2022_1260_1461,0.6530732958459456
2022_1260_1463,0.8271057931617054
2022_1261_1266,0.5980185912556539
2022_1261_1272,0.5222027521141989
2022_1261_1274,0.6313033454102185
2022_1261_1276,0.5268032498415668
2022_1261_1277,0.5622816697149458
2022_1261_1286,0.8331654629797304
2022_1261_1293,0.5732931836483546
2022_1261_1308,0.7053866732756522
2022_1261_1313,0.8971940312045739
2022_1261_1314,0.534760980811598
2022_1261_1323,0.5955965691379256
2022_1261_1326,0.5192256330993013
2022_1261_1344,0.5704543021602366
2022_1261_1345,0.4746853465416328
2022_1261_1350,0.7097544794827021
2022_1261_1353,0.6596398535255311
2022_1261_1355,0.6661216855657368
2022_1261_1361,0.5311803466123554
2022_1261_1362,0.5162218460740454
2022_1261_1371,0.5501036129372505
2022_1261_1388,0.5094695726134821
2022_1261_1389,0.8353231376559797
2022_1261_1394,0.9610386426594533
