season,day_num,team1,team2,win_ind
2002,136,1112,1364,True
2002,136,1181,1457,True
2002,136,1231,1428,True
2002,136,1242,1221,True
2002,136,1245,1329,True
2002,136,1246,1434,True
2002,136,1281,1274,True
2002,136,1323,1150,True
2002,136,1326,1172,True
2002,136,1332,1285,True
2002,136,1390,1443,True
2002,136,1409,1266,True
2002,136,1423,1425,True
2002,136,1448,1337,True
2002,136,1461,1211,True
2002,137,1143,1335,True
2002,137,1153,1131,True
2002,137,1163,1214,True
2002,137,1166,1196,True
2002,137,1208,1293,True
2002,137,1228,1361,True
2002,137,1268,1373,True
2002,137,1280,1270,True
2002,137,1301,1277,True
2002,137,1328,1227,True
2002,137,1338,1148,True
2002,137,1356,1403,True
2002,137,1400,1130,True
2002,137,1417,1279,True
2002,137,1458,1385,True
2002,137,1462,1218,True
2002,138,1112,1461,True
2002,138,1181,1323,True
2002,138,1231,1423,True
2002,138,1242,1390,True
2002,138,1245,1104,True
2002,138,1246,1409,True
2002,138,1281,1326,True
2002,138,1332,1448,True
2002,139,1163,1301,True
2002,139,1228,1166,True
2002,139,1268,1458,True
2002,139,1328,1462,True
2002,139,1338,1143,True
2002,139,1356,1208,True
2002,139,1400,1280,True
2002,139,1417,1153,True
2002,143,1231,1181,True
2002,143,1245,1338,True
2002,143,1281,1417,True
2002,143,1328,1112,True
2002,144,1163,1356,True
2002,144,1242,1228,True
2002,144,1268,1246,True
2002,144,1332,1400,True
2002,145,1231,1245,True
2002,145,1328,1281,True
2002,146,1242,1332,True
2002,146,1268,1163,True
2002,152,1231,1328,True
2002,152,1268,1242,True
2002,154,1268,1231,True
2003,134,1421,1411,True
2003,136,1112,1436,True
2003,136,1113,1272,True
2003,136,1141,1166,True
2003,136,1143,1301,True
2003,136,1163,1140,True
2003,136,1181,1161,True
2003,136,1211,1153,True
2003,136,1228,1443,True
2003,136,1242,1429,True
2003,136,1266,1221,True
2003,136,1281,1356,True
2003,136,1323,1454,True
2003,136,1328,1354,True
2003,136,1390,1360,True
2003,136,1409,1173,True
2003,136,1458,1451,True
2003,137,1120,1386,True
2003,137,1139,1280,True
2003,137,1196,1358,True
2003,137,1231,1104,True
2003,137,1246,1237,True
2003,137,1257,1122,True
2003,137,1268,1423,True
2003,137,1277,1160,True
2003,137,1329,1335,True
2003,137,1338,1447,True
2003,137,1345,1261,True
2003,137,1393,1264,True
2003,137,1400,1421,True
2003,137,1428,1332,True
2003,137,1448,1190,True
2003,137,1462,1407,True
2003,138,1112,1211,True
2003,138,1163,1390,True
2003,138,1181,1141,True
2003,138,1242,1113,True
2003,138,1266,1281,True
2003,138,1323,1228,True
2003,138,1328,1143,True
2003,138,1458,1409,True
2003,139,1120,1448,True
2003,139,1139,1257,True
2003,139,1246,1428,True
2003,139,1268,1462,True
2003,139,1277,1196,True
2003,139,1338,1231,True
2003,139,1393,1329,True
2003,139,1400,1345,True
2003,143,1112,1323,True
2003,143,1242,1181,True
2003,143,1246,1458,True
2003,143,1266,1338,True
2003,144,1277,1268,True
2003,144,1328,1139,True
2003,144,1393,1120,True
2003,144,1400,1163,True
2003,145,1242,1112,True
2003,145,1266,1246,True
2003,146,1393,1328,True
2003,146,1400,1277,True
2003,152,1242,1266,True
2003,152,1393,1400,True
2003,154,1393,1242,True
2004,134,1197,1250,True
2004,136,1104,1356,True
2004,136,1163,1436,True
2004,136,1177,1173,True
2004,136,1181,1106,True
2004,136,1211,1434,True
2004,136,1264,1196,True
2004,136,1268,1431,True
2004,136,1305,1277,True
2004,136,1314,1102,True
2004,136,1371,1112,True
2004,136,1386,1251,True
2004,136,1390,1427,True
2004,136,1393,1140,True
2004,136,1400,1343,True
2004,136,1403,1150,True
2004,136,1448,1433,True
2004,137,1130,1428,True
2004,137,1153,1190,True
2004,137,1210,1320,True
2004,137,1228,1293,True
2004,137,1242,1227,True
2004,137,1246,1197,True
2004,137,1272,1376,True
2004,137,1280,1284,True
2004,137,1301,1418,True
2004,137,1329,1186,True
2004,137,1334,1344,True
2004,137,1338,1416,True
2004,137,1412,1449,True
2004,137,1435,1444,True
2004,137,1458,1350,True
2004,137,1462,1257,True
2004,138,1104,1390,True
2004,138,1163,1177,True
2004,138,1181,1371,True
2004,138,1305,1211,True
2004,138,1386,1403,True
2004,138,1393,1268,True
2004,138,1400,1314,True
2004,138,1448,1264,True
2004,139,1210,1130,True
2004,139,1228,1153,True
2004,139,1242,1334,True
2004,139,1329,1272,True
2004,139,1338,1458,True
2004,139,1412,1246,True
2004,139,1435,1301,True
2004,139,1462,1280,True
2004,143,1104,1393,True
2004,143,1163,1435,True
2004,143,1329,1338,True
2004,143,1386,1448,True
2004,144,1181,1228,True
2004,144,1210,1305,True
2004,144,1242,1412,True
2004,144,1462,1400,True
2004,145,1163,1104,True
2004,145,1329,1386,True
2004,146,1181,1462,True
2004,146,1210,1242,True
2004,152,1163,1181,True
2004,152,1210,1329,True
2004,154,1163,1210,True
2005,134,1324,1105,True
2005,136,1112,1429,True
2005,136,1130,1335,True
2005,136,1153,1234,True
2005,136,1211,1457,True
2005,136,1228,1192,True
2005,136,1246,1184,True
2005,136,1305,1400,True
2005,136,1328,1310,True
2005,136,1334,1338,True
2005,136,1403,1417,True
2005,136,1412,1261,True
2005,136,1428,1431,True
2005,136,1448,1151,True
2005,136,1449,1285,True
2005,136,1452,1166,True
2005,136,1454,1104,True
2005,137,1137,1242,True
2005,137,1163,1416,True
2005,137,1181,1175,True
2005,137,1196,1325,True
2005,137,1210,1203,True
2005,137,1235,1278,True
2005,137,1257,1418,True
2005,137,1277,1330,True
2005,137,1280,1390,True
2005,137,1301,1150,True
2005,137,1314,1324,True
2005,137,1329,1368,True
2005,137,1356,1388,True
2005,137,1436,1393,True
2005,137,1437,1307,True
2005,137,1458,1320,True
2005,138,1112,1412,True
2005,138,1228,1305,True
2005,138,1246,1153,True
2005,138,1403,1211,True
2005,138,1428,1328,True
2005,138,1449,1334,True
2005,138,1452,1448,True
2005,138,1454,1130,True
2005,139,1181,1280,True
2005,139,1257,1210,True
2005,139,1277,1436,True
2005,139,1301,1163,True
2005,139,1314,1235,True
2005,139,1329,1356,True
2005,139,1437,1196,True
2005,139,1458,1137,True
2005,143,1112,1329,True
2005,143,1228,1454,True
2005,143,1257,1449,True
2005,143,1452,1403,True
2005,144,1246,1428,True
2005,144,1277,1181,True
2005,144,1314,1437,True
2005,144,1458,1301,True
2005,145,1228,1112,True
2005,145,1257,1452,True
2005,146,1277,1246,True
2005,146,1314,1458,True
2005,152,1228,1257,True
2005,152,1314,1277,True
2005,154,1314,1228,True
2006,134,1284,1214,True
2006,136,1104,1266,True
2006,136,1130,1334,True
2006,136,1181,1380,True
2006,136,1196,1375,True
2006,136,1203,1423,True
2006,136,1211,1462,True
2006,136,1228,1102,True
2006,136,1231,1361,True
2006,136,1261,1233,True
2006,136,1285,1305,True
2006,136,1397,1457,True
2006,136,1401,1393,True
2006,136,1417,1125,True
2006,136,1449,1429,True
2006,136,1454,1328,True
2006,136,1455,1371,True
2006,137,1112,1458,True
2006,137,1133,1242,True
2006,137,1137,1116,True
2006,137,1163,1107,True
2006,137,1206,1277,True
2006,137,1207,1320,True
2006,137,1246,1412,True
2006,137,1272,1331,True
2006,137,1301,1143,True
2006,137,1314,1293,True
2006,137,1322,1234,True
2006,137,1326,1172,True
2006,137,1338,1245,True
2006,137,1400,1335,True
2006,137,1437,1284,True
2006,137,1452,1356,True
2006,138,1130,1285,True
2006,138,1181,1203,True
2006,138,1196,1454,True
2006,138,1211,1231,True
2006,138,1261,1401,True
2006,138,1417,1104,True
2006,138,1449,1228,True
2006,138,1455,1397,True
2006,139,1133,1338,True
2006,139,1163,1246,True
2006,139,1206,1314,True
2006,139,1207,1326,True
2006,139,1272,1137,True
2006,139,1400,1301,True
2006,139,1437,1112,True
2006,139,1452,1322,True
2006,143,1261,1181,True
2006,143,1272,1133,True
2006,143,1400,1452,True
2006,143,1417,1211,True
2006,144,1163,1449,True
2006,144,1196,1207,True
2006,144,1206,1455,True
2006,144,1437,1130,True
2006,145,1261,1400,True
2006,145,1417,1272,True
2006,146,1196,1437,True
2006,146,1206,1163,True
2006,152,1196,1206,True
2006,152,1417,1261,True
2006,154,1196,1417,True
2007,134,1310,1197,True
2007,136,1130,1403,True
2007,136,1139,1330,True
2007,136,1207,1125,True
2007,136,1231,1211,True
2007,136,1257,1390,True
2007,136,1268,1172,True
2007,136,1277,1266,True
2007,136,1314,1184,True
2007,136,1326,1148,True
2007,136,1338,1460,True
2007,136,1401,1335,True
2007,136,1417,1451,True
2007,136,1433,1181,True
2007,136,1435,1203,True
2007,136,1450,1331,True
2007,136,1462,1140,True
2007,137,1196,1238,True
2007,137,1242,1310,True
2007,137,1246,1437,True
2007,137,1272,1317,True
2007,137,1305,1166,True
2007,137,1332,1275,True
2007,137,1345,1112,True
2007,137,1356,1221,True
2007,137,1397,1253,True
2007,137,1400,1308,True
2007,137,1424,1210,True
2007,137,1425,1116,True
2007,137,1438,1107,True
2007,137,1439,1228,True
2007,137,1457,1323,True
2007,137,1458,1394,True
2007,138,1139,1268,True
2007,138,1207,1130,True
2007,138,1314,1277,True
2007,138,1326,1462,True
2007,138,1338,1433,True
2007,138,1401,1257,True
2007,138,1417,1231,True
2007,138,1435,1450,True
2007,139,1196,1345,True
2007,139,1242,1246,True
2007,139,1272,1305,True
2007,139,1332,1457,True
2007,139,1356,1439,True
2007,139,1397,1438,True
2007,139,1424,1458,True
2007,139,1425,1400,True
2007,143,1242,1356,True
2007,143,1272,1401,True
2007,143,1326,1397,True
2007,143,1417,1338,True
2007,144,1196,1139,True
2007,144,1207,1435,True
2007,144,1314,1425,True
2007,144,1332,1424,True
2007,145,1326,1272,True
2007,145,1417,1242,True
2007,146,1196,1332,True
2007,146,1207,1314,True
2007,152,1196,1417,True
2007,152,1326,1207,True
2007,154,1196,1326,True
2008,134,1291,1164,True
2008,136,1181,1125,True
2008,136,1242,1340,True
2008,136,1243,1425,True
2008,136,1266,1246,True
2008,136,1277,1396,True
2008,136,1323,1206,True
2008,136,1338,1331,True
2008,136,1345,1124,True
2008,136,1390,1165,True
2008,136,1401,1140,True
2008,136,1417,1290,True
2008,136,1424,1245,True
2008,136,1450,1457,True
2008,136,1452,1112,True
2008,136,1458,1168,True
2008,136,1462,1208,True
2008,137,1116,1231,True
2008,137,1139,1375,True
2008,137,1172,1211,True
2008,137,1207,1420,True
2008,137,1257,1129,True
2008,137,1272,1426,True
2008,137,1274,1388,True
2008,137,1280,1332,True
2008,137,1314,1291,True
2008,137,1328,1386,True
2008,137,1360,1163,True
2008,137,1373,1435,True
2008,137,1397,1110,True
2008,137,1400,1122,True
2008,137,1437,1155,True
2008,137,1443,1179,True
2008,138,1242,1424,True
2008,138,1277,1338,True
2008,138,1390,1266,True
2008,138,1417,1401,True
2008,138,1450,1323,True
2008,138,1452,1181,True
2008,138,1458,1243,True
2008,138,1462,1345,True
2008,139,1172,1207,True
2008,139,1257,1328,True
2008,139,1272,1280,True
2008,139,1314,1116,True
2008,139,1397,1139,True
2008,139,1400,1274,True
2008,139,1437,1373,True
2008,139,1443,1360,True
2008,143,1257,1397,True
2008,143,1314,1450,True
2008,143,1417,1443,True
2008,143,1462,1452,True
2008,144,1172,1458,True
2008,144,1242,1437,True
2008,144,1272,1277,True
2008,144,1400,1390,True
2008,145,1314,1257,True
2008,145,1417,1462,True
2008,146,1242,1172,True
2008,146,1272,1400,True
2008,152,1242,1314,True
2008,152,1272,1417,True
2008,154,1242,1272,True
2009,134,1287,1106,True
2009,136,1163,1151,True
2009,136,1181,1127,True
2009,136,1211,1103,True
2009,136,1261,1139,True
2009,136,1268,1143,True
2009,136,1272,1169,True
2009,136,1276,1155,True
2009,136,1314,1347,True
2009,136,1328,1288,True
2009,136,1345,1320,True
2009,136,1400,1278,True
2009,136,1401,1140,True
2009,136,1417,1433,True
2009,136,1437,1110,True
2009,136,1443,1228,True
2009,136,1449,1280,True
2009,137,1112,1428,True
2009,137,1113,1396,True
2009,137,1156,1448,True
2009,137,1173,1452,True
2009,137,1242,1295,True
2009,137,1257,1287,True
2009,137,1266,1429,True
2009,137,1277,1352,True
2009,137,1281,1165,True
2009,137,1329,1397,True
2009,137,1338,1190,True
2009,137,1373,1326,True
2009,137,1393,1372,True
2009,137,1425,1130,True
2009,137,1458,1199,True
2009,137,1462,1340,True
2009,138,1163,1401,True
2009,138,1181,1400,True
2009,138,1211,1443,True
2009,138,1272,1268,True
2009,138,1314,1261,True
2009,138,1328,1276,True
2009,138,1345,1449,True
2009,138,1437,1417,True
2009,139,1112,1156,True
2009,139,1242,1173,True
2009,139,1257,1373,True
2009,139,1277,1425,True
2009,139,1281,1266,True
2009,139,1338,1329,True
2009,139,1393,1113,True
2009,139,1462,1458,True
2009,143,1163,1345,True
2009,143,1281,1272,True
2009,143,1338,1462,True
2009,143,1437,1181,True
2009,144,1257,1112,True
2009,144,1277,1242,True
2009,144,1314,1211,True
2009,144,1328,1393,True
2009,145,1163,1281,True
2009,145,1437,1338,True
2009,146,1277,1257,True
2009,146,1314,1328,True
2009,152,1277,1163,True
2009,152,1314,1437,True
2009,154,1314,1277,True
2010,134,1115,1457,True
2010,136,1124,1358,True
2010,136,1139,1431,True
2010,136,1140,1196,True
2010,136,1242,1250,True
2010,136,1243,1317,True
2010,136,1246,1190,True
2010,136,1293,1435,True
2010,136,1307,1285,True
2010,136,1320,1424,True
2010,136,1325,1207,True
2010,136,1330,1323,True
2010,136,1388,1350,True
2010,136,1397,1361,True
2010,136,1437,1352,True
2010,136,1448,1400,True
2010,136,1449,1266,True
2010,137,1143,1257,True
2010,137,1165,1396,True
2010,137,1181,1115,True
2010,137,1210,1329,True
2010,137,1211,1199,True
2010,137,1268,1222,True
2010,137,1277,1308,True
2010,137,1281,1155,True
2010,137,1326,1364,True
2010,137,1338,1324,True
2010,137,1345,1373,True
2010,137,1393,1436,True
2010,137,1401,1429,True
2010,137,1452,1288,True
2010,137,1458,1459,True
2010,137,1462,1278,True
2010,138,1124,1330,True
2010,138,1139,1293,True
2010,138,1243,1140,True
2010,138,1246,1448,True
2010,138,1320,1242,True
2010,138,1388,1437,True
2010,138,1397,1325,True
2010,138,1449,1307,True
2010,139,1165,1458,True
2010,139,1181,1143,True
2010,139,1277,1268,True
2010,139,1326,1210,True
2010,139,1345,1401,True
2010,139,1393,1211,True
2010,139,1452,1281,True
2010,139,1462,1338,True
2010,143,1139,1393,True
2010,143,1243,1462,True
2010,143,1246,1165,True
2010,143,1452,1449,True
2010,144,1124,1388,True
2010,144,1181,1345,True
2010,144,1277,1320,True
2010,144,1397,1326,True
2010,145,1139,1243,True
2010,145,1452,1246,True
2010,146,1181,1124,True
2010,146,1277,1397,True
2010,152,1139,1277,True
2010,152,1181,1452,True
2010,154,1181,1139,True
2011,134,1155,1412,True
2011,134,1421,1114,True
2011,135,1427,1106,True
2011,135,1433,1425,True
2011,136,1139,1330,True
2011,136,1140,1459,True
2011,136,1153,1281,True
2011,136,1163,1137,True
2011,136,1196,1364,True
2011,136,1211,1385,True
2011,136,1243,1429,True
2011,136,1246,1343,True
2011,136,1287,1257,True
2011,136,1338,1421,True
2011,136,1350,1435,True
2011,136,1361,1294,True
2011,136,1396,1336,True
2011,136,1417,1277,True
2011,136,1452,1155,True
2011,136,1458,1125,True
2011,137,1112,1272,True
2011,137,1181,1214,True
2011,137,1199,1401,True
2011,137,1206,1437,True
2011,137,1228,1424,True
2011,137,1242,1131,True
2011,137,1266,1462,True
2011,137,1276,1397,True
2011,137,1314,1254,True
2011,137,1323,1103,True
2011,137,1326,1427,True
2011,137,1345,1389,True
2011,137,1393,1232,True
2011,137,1400,1324,True
2011,137,1433,1207,True
2011,137,1449,1208,True
2011,138,1139,1338,True
2011,138,1140,1211,True
2011,138,1163,1153,True
2011,138,1196,1417,True
2011,138,1246,1452,True
2011,138,1350,1287,True
2011,138,1361,1396,True
2011,138,1458,1243,True
2011,139,1112,1400,True
2011,139,1181,1276,True
2011,139,1199,1323,True
2011,139,1242,1228,True
2011,139,1266,1393,True
2011,139,1314,1449,True
2011,139,1326,1206,True
2011,139,1433,1345,True
2011,143,1112,1181,True
2011,143,1139,1458,True
2011,143,1163,1361,True
2011,143,1196,1140,True
2011,144,1242,1350,True
2011,144,1246,1326,True
2011,144,1314,1266,True
2011,144,1433,1199,True
2011,145,1139,1196,True
2011,145,1163,1112,True
2011,146,1246,1314,True
2011,146,1433,1242,True
2011,152,1139,1433,True
2011,152,1163,1246,True
2011,154,1163,1139,True
2012,134,1140,1233,True
2012,134,1443,1290,True
2012,135,1378,1143,True
2012,135,1436,1249,True
2012,136,1124,1355,True
2012,136,1160,1424,True
2012,136,1211,1452,True
2012,136,1231,1308,True
2012,136,1235,1163,True
2012,136,1243,1379,True
2012,136,1246,1443,True
2012,136,1257,1172,True
2012,136,1266,1140,True
2012,136,1293,1161,True
2012,136,1307,1253,True
2012,136,1326,1259,True
2012,136,1393,1421,True
2012,136,1433,1455,True
2012,136,1435,1217,True
2012,136,1458,1285,True
2012,137,1153,1400,True
2012,137,1166,1104,True
2012,137,1196,1438,True
2012,137,1199,1382,True
2012,137,1207,1125,True
2012,137,1242,1178,True
2012,137,1250,1181,True
2012,137,1277,1254,True
2012,137,1301,1361,True
2012,137,1313,1281,True
2012,137,1314,1436,True
2012,137,1325,1276,True
2012,137,1345,1388,True
2012,137,1378,1396,True
2012,137,1387,1272,True
2012,137,1462,1323,True
2012,138,1124,1160,True
2012,138,1231,1433,True
2012,138,1246,1235,True
2012,138,1257,1307,True
2012,138,1266,1293,True
2012,138,1326,1211,True
2012,138,1393,1243,True
2012,138,1458,1435,True
2012,139,1153,1199,True
2012,139,1196,1313,True
2012,139,1242,1345,True
2012,139,1277,1387,True
2012,139,1301,1207,True
2012,139,1314,1166,True
2012,139,1325,1378,True
2012,139,1462,1250,True
2012,143,1196,1266,True
2012,143,1257,1277,True
2012,143,1326,1153,True
2012,143,1393,1458,True
2012,144,1124,1462,True
2012,144,1242,1301,True
2012,144,1246,1231,True
2012,144,1314,1325,True
2012,145,1257,1196,True
2012,145,1326,1393,True
2012,146,1242,1314,True
2012,146,1246,1124,True
2012,152,1242,1326,True
2012,152,1246,1257,True
2012,154,1246,1242,True
2013,134,1299,1251,True
2013,134,1388,1292,True
2013,135,1241,1254,True
2013,135,1247,1129,True
2013,136,1112,1125,True
2013,136,1139,1137,True
2013,136,1143,1424,True
2013,136,1161,1281,True
2013,136,1211,1380,True
2013,136,1217,1307,True
2013,136,1257,1299,True
2013,136,1266,1172,True
2013,136,1272,1388,True
2013,136,1276,1355,True
2013,136,1277,1434,True
2013,136,1332,1329,True
2013,136,1387,1308,True
2013,136,1393,1285,True
2013,136,1433,1103,True
2013,136,1455,1338,True
2013,137,1166,1153,True
2013,137,1181,1107,True
2013,137,1195,1207,True
2013,137,1196,1322,True
2013,137,1228,1160,True
2013,137,1231,1241,True
2013,137,1235,1323,True
2013,137,1242,1443,True
2013,137,1247,1243,True
2013,137,1274,1334,True
2013,137,1278,1417,True
2013,137,1279,1458,True
2013,137,1314,1437,True
2013,137,1326,1233,True
2013,137,1361,1328,True
2013,137,1396,1301,True
2013,138,1112,1217,True
2013,138,1257,1161,True
2013,138,1266,1139,True
2013,138,1276,1433,True
2013,138,1277,1272,True
2013,138,1332,1387,True
2013,138,1393,1143,True
2013,138,1455,1211,True
2013,139,1181,1166,True
2013,139,1195,1361,True
2013,139,1196,1278,True
2013,139,1231,1396,True
2013,139,1242,1314,True
2013,139,1247,1279,True
2013,139,1274,1228,True
2013,139,1326,1235,True
2013,143,1266,1274,True
2013,143,1326,1112,True
2013,143,1393,1231,True
2013,143,1455,1247,True
2013,144,1181,1277,True
2013,144,1196,1195,True
2013,144,1257,1332,True
2013,144,1276,1242,True
2013,145,1393,1266,True
2013,145,1455,1326,True
2013,146,1257,1181,True
2013,146,1276,1196,True
2013,152,1257,1455,True
2013,152,1276,1393,True
2013,154,1257,1276,True
2014,134,1107,1291,True
2014,134,1301,1462,True
2014,135,1142,1411,True
2014,135,1397,1234,True
2014,136,1163,1386,True
2014,136,1173,1326,True
2014,136,1196,1107,True
2014,136,1217,1153,True
2014,136,1257,1264,True
2014,136,1276,1459,True
2014,136,1277,1174,True
2014,136,1295,1328,True
2014,136,1332,1140,True
2014,136,1338,1160,True
2014,136,1361,1308,True
2014,136,1387,1301,True
2014,136,1393,1444,True
2014,136,1400,1113,True
2014,136,1437,1454,True
2014,136,1458,1110,True
2014,137,1112,1451,True
2014,137,1124,1304,True
2014,137,1166,1418,True
2014,137,1211,1329,True
2014,137,1235,1300,True
2014,137,1242,1184,True
2014,137,1246,1243,True
2014,137,1272,1203,True
2014,137,1273,1181,True
2014,137,1314,1344,True
2014,137,1372,1433,True
2014,137,1390,1307,True
2014,137,1397,1269,True
2014,137,1417,1409,True
2014,137,1438,1157,True
2014,137,1455,1142,True
2014,138,1163,1437,True
2014,138,1173,1393,True
2014,138,1196,1338,True
2014,138,1257,1387,True
2014,138,1276,1400,True
2014,138,1277,1217,True
2014,138,1361,1295,True
2014,138,1458,1332,True
2014,139,1112,1211,True
2014,139,1124,1166,True
2014,139,1235,1314,True
2014,139,1246,1455,True
2014,139,1390,1242,True
2014,139,1397,1273,True
2014,139,1417,1372,True
2014,139,1438,1272,True
2014,143,1112,1361,True
2014,143,1173,1390,True
2014,143,1196,1417,True
2014,143,1458,1124,True
2014,144,1163,1235,True
2014,144,1246,1257,True
2014,144,1276,1397,True
2014,144,1277,1438,True
2014,145,1196,1173,True
2014,145,1458,1112,True
2014,146,1163,1277,True
2014,146,1246,1276,True
2014,152,1163,1196,True
2014,152,1246,1458,True
2014,154,1163,1246,True
2015,134,1214,1264,True
2015,134,1279,1140,True
2015,135,1173,1129,True
2015,135,1352,1316,True
2015,136,1112,1411,True
2015,136,1116,1459,True
2015,136,1139,1400,True
2015,136,1153,1345,True
2015,136,1207,1186,True
2015,136,1209,1124,True
2015,136,1246,1214,True
2015,136,1301,1261,True
2015,136,1314,1217,True
2015,136,1323,1318,True
2015,136,1326,1433,True
2015,136,1412,1235,True
2015,136,1417,1374,True
2015,136,1428,1372,True
2015,136,1437,1248,True
2015,136,1462,1279,True
2015,137,1173,1344,True
2015,137,1181,1352,True
2015,137,1211,1295,True
2015,137,1234,1172,True
2015,137,1242,1308,True
2015,137,1257,1414,True
2015,137,1268,1434,True
2015,137,1277,1208,True
2015,137,1320,1461,True
2015,137,1328,1107,True
2015,137,1332,1329,True
2015,137,1361,1385,True
2015,137,1438,1125,True
2015,137,1452,1138,True
2015,137,1455,1231,True
2015,137,1458,1157,True
2015,138,1112,1326,True
2015,138,1246,1153,True
2015,138,1301,1437,True
2015,138,1314,1116,True
2015,138,1323,1139,True
2015,138,1417,1412,True
2015,138,1428,1207,True
2015,138,1462,1209,True
2015,139,1181,1361,True
2015,139,1211,1234,True
2015,139,1257,1320,True
2015,139,1277,1438,True
2015,139,1328,1173,True
2015,139,1452,1268,True
2015,139,1455,1242,True
2015,139,1458,1332,True
2015,143,1112,1462,True
2015,143,1246,1452,True
2015,143,1323,1455,True
2015,143,1458,1314,True
2015,144,1181,1428,True
2015,144,1211,1417,True
2015,144,1257,1301,True
2015,144,1277,1328,True
2015,145,1246,1323,True
2015,145,1458,1112,True
2015,146,1181,1211,True
2015,146,1277,1257,True
2015,152,1181,1277,True
2015,152,1458,1246,True
2015,154,1181,1458,True
2016,134,1195,1192,True
2016,134,1455,1435,True
2016,135,1221,1380,True
2016,135,1276,1409,True
2016,136,1114,1345,True
2016,136,1139,1403,True
2016,136,1163,1160,True
2016,136,1181,1423,True
2016,136,1211,1371,True
2016,136,1231,1151,True
2016,136,1235,1233,True
2016,136,1242,1122,True
2016,136,1246,1392,True
2016,136,1274,1138,True
2016,136,1314,1195,True
2016,136,1344,1425,True
2016,136,1428,1201,True
2016,136,1438,1214,True
2016,136,1455,1112,True
2016,136,1463,1124,True
2016,137,1218,1143,True
2016,137,1234,1396,True
2016,137,1268,1355,True
2016,137,1292,1277,True
2016,137,1320,1400,True
2016,137,1323,1276,True
2016,137,1328,1167,True
2016,137,1332,1221,True
2016,137,1372,1452,True
2016,137,1386,1153,True
2016,137,1393,1173,True
2016,137,1401,1453,True
2016,137,1433,1333,True
2016,137,1437,1421,True
2016,137,1458,1338,True
2016,137,1462,1451,True
2016,138,1181,1463,True
2016,138,1211,1428,True
2016,138,1231,1246,True
2016,138,1235,1114,True
2016,138,1242,1163,True
2016,138,1274,1455,True
2016,138,1314,1344,True
2016,138,1438,1139,True
2016,139,1268,1218,True
2016,139,1323,1372,True
2016,139,1328,1433,True
2016,139,1332,1386,True
2016,139,1393,1292,True
2016,139,1401,1320,True
2016,139,1437,1234,True
2016,139,1458,1462,True
2016,143,1242,1268,True
2016,143,1328,1401,True
2016,143,1332,1181,True
2016,143,1437,1274,True
2016,144,1314,1231,True
2016,144,1323,1458,True
2016,144,1393,1211,True
2016,144,1438,1235,True
2016,145,1328,1332,True
2016,145,1437,1242,True
2016,146,1314,1323,True
2016,146,1393,1438,True
2016,152,1314,1393,True
2016,152,1437,1328,True
2016,154,1437,1314,True
2017,134,1243,1448,True
2017,134,1291,1309,True
2017,135,1413,1300,True
2017,135,1425,1344,True
2017,136,1112,1315,True
2017,136,1139,1457,True
2017,136,1196,1190,True
2017,136,1199,1195,True
2017,136,1211,1355,True
2017,136,1235,1305,True
2017,136,1292,1278,True
2017,136,1321,1435,True
2017,136,1323,1343,True
2017,136,1345,1436,True
2017,136,1388,1433,True
2017,136,1437,1291,True
2017,136,1438,1423,True
2017,136,1452,1137,True
2017,136,1458,1439,True
2017,136,1462,1268,True
2017,137,1116,1371,True
2017,137,1124,1308,True
2017,137,1153,1243,True
2017,137,1181,1407,True
2017,137,1242,1413,True
2017,137,1246,1297,True
2017,137,1257,1240,True
2017,137,1276,1329,True
2017,137,1277,1274,True
2017,137,1314,1411,True
2017,137,1332,1233,True
2017,137,1348,1166,True
2017,137,1376,1266,True
2017,137,1417,1245,True
2017,137,1425,1374,True
2017,137,1455,1173,True
2017,138,1112,1388,True
2017,138,1139,1292,True
2017,138,1196,1438,True
2017,138,1211,1321,True
2017,138,1345,1235,True
2017,138,1452,1323,True
2017,138,1458,1437,True
2017,138,1462,1199,True
2017,139,1124,1425,True
2017,139,1242,1277,True
2017,139,1246,1455,True
2017,139,1276,1257,True
2017,139,1314,1116,True
2017,139,1332,1348,True
2017,139,1376,1181,True
2017,139,1417,1153,True
2017,143,1211,1452,True
2017,143,1242,1345,True
2017,143,1332,1276,True
2017,143,1462,1112,True
2017,144,1196,1458,True
2017,144,1246,1417,True
2017,144,1314,1139,True
2017,144,1376,1124,True
2017,145,1211,1462,True
2017,145,1332,1242,True
2017,146,1314,1246,True
2017,146,1376,1196,True
2017,152,1211,1376,True
2017,152,1314,1332,True
2017,154,1314,1211,True
2018,134,1347,1254,True
2018,134,1382,1417,True
2018,135,1393,1113,True
2018,135,1411,1300,True
2018,136,1104,1439,True
2018,136,1138,1112,True
2018,136,1181,1233,True
2018,136,1196,1382,True
2018,136,1211,1422,True
2018,136,1222,1361,True
2018,136,1242,1335,True
2018,136,1246,1172,True
2018,136,1260,1274,True
2018,136,1276,1285,True
2018,136,1326,1355,True
2018,136,1348,1328,True
2018,136,1371,1301,True
2018,136,1397,1460,True
2018,136,1403,1372,True
2018,136,1437,1347,True
2018,137,1120,1158,True
2018,137,1139,1116,True
2018,137,1153,1209,True
2018,137,1155,1308,True
2018,137,1199,1281,True
2018,137,1243,1166,True
2018,137,1267,1455,True
2018,137,1277,1137,True
2018,137,1305,1400,True
2018,137,1314,1252,True
2018,137,1345,1168,True
2018,137,1393,1395,True
